Repo,Scope,Pattern_raw_name,Canonical_codes,How_implemented,Notable,Source_links
github/spec-kit,pm-framework,.specify/feature.json + init-options.json,CM-04,"feature.json stores only the resolved feature_directory path (an ID/key), letting later commands lazily re-locate the working set instead of re-deriving it. init-options.json holds feature_numbering strategy ('sequential' NNN vs 'timestamp' YYYYMMDD-HHMMSS) read at runtime.",,https://raw.githubusercontent.com/github/spec-kit/main/templates/commands/specify.md
rodrigorjsf/prd-generator-plugin,pm-framework,"context_packet JSON (in-memory, threaded through all phases)","CM-20, CM-04","prd-new.md PHASE 0 initializes a single JSON object with fixed slots (identity, business, features, regulatory, integrations, infrastructure{vcs,branch_strategy}, stack, repo_structure='monorepo', research_refs[], pending_research[]). Each interrogation block writes into its slot; every downstream Agent dispatch passes a typed slice of this packet (e.g. requirements-analyst gets {context_packet, validated_research}; skills-generator gets {context_packet, prd_version}) — README states agents receive structured data 'never as prose, always structured'. research_refs carry only ref_id/topic/findings/sources, i.e. IDs+summaries rather than full pages.",★,https://raw.githubusercontent.com/rodrigorjsf/prd-generator-plugin/main/commands/prd-new.md
rodrigorjsf/prd-generator-plugin,pm-framework,research-validator fresh-context isolation,"CM-06, CM-07","prd-new PHASE 2 dispatches research-validator as a fresh Agent call 'no context reuse', passing ONLY the research_refs. The agent prompt opens with 'You have NO prior context from the session... This isolation is what makes validation meaningful' — the heavy research output is audited in a clean window and only a compact approved/rejected verdict (ref_results + summary JSON) returns to the orchestrator. Anti confirmation-bias by construction.",★,https://raw.githubusercontent.com/rodrigorjsf/prd-generator-plugin/main/agents/research-validator.md | https://raw.githubusercontent.com/rodrigorjsf/prd-generator-plugin/main/commands/prd-new.md
rodrigorjsf/prd-generator-plugin,pm-framework,Document-handoff chain (interrogate->research->analyze->design->write artifacts),"CM-08, CM-10",Fixed phase order where each phase's structured output is the next phase's input: interrogation packet -> official-researcher findings -> requirements-analyst RF/RNF/DR/compliance -> architecture-designer stack+ADRs -> prd-writer emits PRD.md/ARCHITECTURE.md/ER.md. PRD.md is then the durable source of truth that all 7 generated skills cite (RF-/DR-/ADR- IDs).,,https://raw.githubusercontent.com/rodrigorjsf/prd-generator-plugin/main/commands/prd-new.md | https://raw.githubusercontent.com/rodrigorjsf/prd-generator-plugin/main/agents/requirements-analyst.md
rodrigorjsf/prd-generator-plugin,pm-framework,docs/prd/PRD.md as versioned source of truth + prd_version sync gate,"CM-10, CM-22","PRD.md carries a Version: X.Y header; every generated skill carries a matching prd_version in YAML frontmatter. prd-guardian compares skill prd_version vs PRD header and warns 'Project skills are stale (skill v1.2, PRD v1.3). Run /prd-evolve to sync' — a drift gate. project-guardian additionally enforces non-negotiable Hard Blocks (no separate-repo service, no off-stack tech, no PII without encryption, no DR violation) functioning as a constitution.",★,https://raw.githubusercontent.com/rodrigorjsf/prd-generator-plugin/main/skills/prd-guardian/SKILL.md | https://raw.githubusercontent.com/rodrigorjsf/prd-generator-plugin/main/agents/skills-generator.md
rodrigorjsf/prd-generator-plugin,pm-framework,/prd-evolve delta-aware selective update,CM-21,"prd-evolve reads current PRD/ARCHITECTURE/skills, runs requirements-analyst in mode:'delta' which returns delta_type + affected_artifacts + new_prd_version, then dispatches ONLY the impacted agents in parallel and updates ONLY listed sections (README impact table maps change-type -> artifacts, e.g. 'new domain rule' -> PRD.md §4 + project-domain-rules + project-guardian). Skills bump prd_version/last_evolved and append an Evolution Log row rather than being regenerated. Unaffected artifacts are explicitly preserved and reported.",★,https://raw.githubusercontent.com/rodrigorjsf/prd-generator-plugin/main/commands/prd-evolve.md | https://raw.githubusercontent.com/rodrigorjsf/prd-generator-plugin/main/agents/skills-generator.md
rodrigorjsf/prd-generator-plugin,pm-framework,docs/stack/ local documentation cache + PreToolUse hook,"CM-14, CM-19, CM-25","stack-guide-generator writes .claude/settings.json with a PreToolUse hook matching 'WebFetch|WebSearch|mcp__context7__query-docs' whose command echoes a stderr reminder to check docs/stack/ first and save fetched docs after. docs/stack/README.md is a table index (File|Technology|Topic|Version|Date); cached files are {technology}-{topic}.md with a Source/Retrieved/Version header. project-docs-stack skill encodes the local-first protocol with a Hard Rule: 'Never perform two web searches for the same technology/topic in the same project lifetime.' A file-on-disk persistent doc memory across sessions, no vector DB.",★,https://raw.githubusercontent.com/rodrigorjsf/prd-generator-plugin/main/agents/stack-guide-generator.md | https://raw.githubusercontent.com/rodrigorjsf/prd-generator-plugin/main/agents/skills-generator.md
rodrigorjsf/prd-generator-plugin,pm-framework,Tiered root + index + living docs tree (CLAUDE.md / docs/index.md / sub-files),"CM-02, CM-01, CM-24, CM-12","Generates root + per-layer CLAUDE.md (backend/frontend/infrastructure) as always-loaded rules; docs/index.md is the Tier-2 map linking 6 sub-files (business/architecture/structure/development/tech-stack/local-setup) generated just-in-time from PRD+ARCHITECTURE+source tree. project-docs skill maintains this as living documentation with CREATE vs UPDATE modes (mode detected by presence of docs/index.md): UPDATE diffs docs vs current implementation, keeps/updates/deletes sections, adds 'Verify' callouts when unsure.",★,https://raw.githubusercontent.com/rodrigorjsf/prd-generator-plugin/main/agents/skills-generator.md | https://raw.githubusercontent.com/rodrigorjsf/prd-generator-plugin/main/commands/prd-new.md
rodrigorjsf/prd-generator-plugin,pm-framework,Provenance on every research claim,CM-17,"official-researcher output nests sources {url,title,domain,retrieved,is_official} under each finding with key_specs that must be 'directly verifiable at the cited URL'; research-validator spot-fetches 1-2 URLs/ref to confirm reachability and factual match before approval. Source-linked, confidence-graded (approved/partially_approved/rejected).",,https://raw.githubusercontent.com/rodrigorjsf/prd-generator-plugin/main/agents/official-researcher.md | https://raw.githubusercontent.com/rodrigorjsf/prd-generator-plugin/main/agents/research-validator.md
sdi2200262/agentic-project-management,pm-framework,`.apm/` structured state tree (spec.md / plan.md / tracker.md / memory/index.md) — 'project state lives in structured files outside any agent's context',"CM-10, CM-25, CM-23","`apm init` scaffolds a fixed `.apm/` folder. The Planner populates spec.md (requirements/source-of-truth), plan.md (work breakdown into Stages/Tasks), tracker.md (live task/worker/version-control tables), and memory/index.md (an index of where memory logs live + stage summaries). Agents read these durable files rather than holding state in-context; the Spec is the executable source of truth the whole workflow runs against. tracker.md drives prioritization (which Stage/Task is active).",★,https://github.com/sdi2200262/agentic-project-management/tree/main/templates/apm | https://raw.githubusercontent.com/sdi2200262/agentic-project-management/main/templates/apm/spec.md | https://raw.githubusercontent.com/sdi2200262/agentic-project-management/main/templates/apm/tracker.md | https://raw.githubusercontent.com/sdi2200262/agentic-project-management/main/templates/apm/memory/index.md
sdi2200262/agentic-project-management,pm-framework,"Memory Index + per-stage Task Logs (`.apm/memory/index.md`, `.apm/memory/stage-<NN>/task-<MM>-<NN>.log.md`)","CM-25, CM-04, CM-08","memory/index.md is a lightweight INDEX (memory notes + condensed stage summaries) pointing at the granular Task Logs, which are stored just-in-time under `memory/stage-<NN>/`. Workers append outcomes to a pre-constructed `log_path` (handed to them in their Task Prompt frontmatter); the Manager reads current-stage logs by default and pulls previous-stage logs only on demand when dependency context emerges — explicit lazy retrieval keyed off the index rather than loading all history.",★,https://raw.githubusercontent.com/sdi2200262/agentic-project-management/main/templates/apm/memory/index.md | https://raw.githubusercontent.com/sdi2200262/agentic-project-management/main/templates/commands/apm-6-handoff-manager.md | https://raw.githubusercontent.com/sdi2200262/agentic-project-management/main/templates/guides/task-assignment.md
sdi2200262/agentic-project-management,pm-framework,"File-based Message Bus (`.apm/bus/<agent-slug>/{task,report,handoff}.md`)","CM-20, CM-08, CM-11","Each Worker (and the Manager) gets a bus directory with three single-purpose channel files. The Manager writes a self-contained Task Prompt to `task.md`; the Worker reads it, executes, writes a Task Report to `report.md`; handoff prompts go to `handoff.md`. Protocol rule: 'always read a bus file before writing to it' (clears the channel, ensures platform recognition of the change). Agent identity resolves from the directory slug (Frontend Agent → frontend-agent). This is a typed, doc-as-baton handoff between agents using the filesystem as the transport — a state machine of bus files rather than in-context message passing.",★,https://raw.githubusercontent.com/sdi2200262/agentic-project-management/main/templates/skills/apm-communication/SKILL.md | https://raw.githubusercontent.com/sdi2200262/agentic-project-management/main/templates/commands/apm-3-initiate-worker.md | https://raw.githubusercontent.com/sdi2200262/agentic-project-management/main/templates/guides/task-assignment.md
sdi2200262/agentic-project-management,pm-framework,Handoff Log + Handoff Prompt (session-handoff to fresh agent),"CM-09, CM-06, CM-07","When an agent's context fills, a handoff command writes TWO artifacts that deliberately separate PAST from PRESENT: (1) a Handoff Log at `.apm/memory/handoffs/manager/handoff-<NN>.log.md` (YAML frontmatter: agent type, instance numbers, handoff sequence, stage) capturing supplementary working knowledge NOT in the planning docs/logs — coordination overview, tracked Worker-handoff table, version-control state (branches/worktrees/pending merges), learned User preferences, and coordination insights; and (2) a Handoff Prompt on the handoff bus giving the incoming instance outstanding tasks + current-stage progress/blockers + reconstruction procedure. The fresh agent reads the log, reads current-stage Task Logs, and emits a state summary before acting.",★,https://raw.githubusercontent.com/sdi2200262/agentic-project-management/main/templates/commands/apm-6-handoff-manager.md | https://raw.githubusercontent.com/sdi2200262/agentic-project-management/main/templates/commands/apm-3-initiate-worker.md
sdi2200262/agentic-project-management,pm-framework,Session summarize + Archive + Archive Explorer recall,"CM-27, CM-09, CM-04","`/apm-8-summarize-session` produces a session summary; completed sessions land in `.apm/archives/`. On a NEW session the Planner's context-gathering phase checks for `.apm/archives/` and spawns the apm-archive-explorer subagent, which reads summaries-first then spec/plan, synthesizes into five categories, and returns file-path verification handles so the Planner can spot-check stale context against the live codebase — a capture-and-recall loop across whole projects, not just sessions.",★,https://raw.githubusercontent.com/sdi2200262/agentic-project-management/main/templates/commands/apm-1-initiate-planner.md | https://raw.githubusercontent.com/sdi2200262/agentic-project-management/main/templates/agents/apm-archive-explorer.md | https://github.com/sdi2200262/agentic-project-management/tree/main/templates/commands
sdi2200262/agentic-project-management,pm-framework,Rules file at workspace root + workflow-spec top-down propagation,"CM-02, CM-22","The Planner writes a Rules file (`{RULES_FILE}`) at the repo ROOT (the always-loaded root instruction doc — e.g. AGENTS.md/CLAUDE.md-style) holding execution guidelines all agents inherit. The customization skill enforces a governance rule: 'Any change that affects APM's behavior, procedures, or coordination patterns must be reflected in the workflow specification BEFORE modifying runtime files' — a constitution/spec-first anti-drift gate under `templates/_standards/`.",,https://raw.githubusercontent.com/sdi2200262/agentic-project-management/main/templates/commands/apm-1-initiate-planner.md | https://raw.githubusercontent.com/sdi2200262/agentic-project-management/main/skills/apm-customization/SKILL.md
snarktank/ai-dev-tasks,pm-framework,PRD-as-source-of-truth (create-prd.md → prd-[feature-name].md),"CM-10, CM-08","create-prd.md instructs the assistant to NOT implement, instead to write a structured PRD (Introduction, Goals, User Stories, Functional Requirements [numbered], Non-Goals, Design/Technical Considerations, Success Metrics, Open Questions) and SAVE it to /tasks/prd-[feature-name].md. This file becomes the durable spec the next stage reads via @MyFeature-PRD.md. The PRD is the artifact that carries intent across the prompt boundary — context lives in a file on disk, not in the chat window.",★,https://raw.githubusercontent.com/snarktank/ai-dev-tasks/main/create-prd.md
snarktank/ai-dev-tasks,pm-framework,Document-handoff chain (PRD → tasks file → checkbox execution),"CM-08, CM-10",Three-stage doc-as-baton: (1) create-prd.md writes prd-[feature-name].md; (2) generate-tasks.md reads that PRD (@prd-file + @generate-tasks.md) and writes tasks-[feature-name].md containing a Relevant Files list + hierarchical checkbox tasks; (3) execution reads the tasks file and mutates it in place (`- [ ]`→`- [x]`). Each step's output file is the literal input to the next; the tasks file doubles as both plan and live progress ledger.,★,https://raw.githubusercontent.com/snarktank/ai-dev-tasks/main/generate-tasks.md | https://raw.githubusercontent.com/snarktank/ai-dev-tasks/main/create-prd.md
snarktank/ai-dev-tasks,pm-framework,Tasks file as in-place progress state (`- [ ]`→`- [x]` after every sub-task),"CM-23, CM-08","generate-tasks.md embeds an 'Instructions for Completing Tasks' section: the assistant must check off each item in the markdown file by editing `- [ ]` to `- [x]` AFTER EACH SUB-TASK (not per parent task). The tasks-*.md file is therefore a goal-anchored, self-updating state machine of remaining work that survives context loss — re-opening the file tells any fresh session exactly where execution stands.",★,https://raw.githubusercontent.com/snarktank/ai-dev-tasks/main/generate-tasks.md
snarktank/ai-dev-tasks,pm-framework,Relevant Files registry inside the task list,CM-25,"generate-tasks.md mandates a 'Relevant Files' section listing each code file to create/modify plus its paired test file, each with a one-line rationale. This is a lightweight, file-level map of where the change lives (no vector DB) — an index the implementing agent consults to keep edits scoped.",,https://raw.githubusercontent.com/snarktank/ai-dev-tasks/main/generate-tasks.md
aakashg/pm-claude-code-setup,pm-team,"CLAUDE.md as lean config (not manual), <60 lines, [FILL IN] placeholders","CM-02, CM-03, CM-24","Single project-root CLAUDE.md auto-loaded at session start. Top block is a 9-field '# PM Context' fill-in form (Role/Company/Product/Target users/Current focus/Primary metric/Guardrails/OKRs/Terminology) — a tiny always-loaded core-facts preamble the user customizes in ~2 min. Followed by Writing Rules (banned-words list: delve/landscape/synergy/leverage/robust/streamline/cutting-edge; lead-with-recommendation; never fabricate, use `[NEED: data from X]`). Design thesis stated explicitly: 'intentionally under 60 lines; Claude follows short, specific instructions better than long ones'; troubleshooting warns 'beyond ~150 lines Claude starts ignoring instructions — prune aggressively, move domain knowledge into skills.' The [FILL IN] scaffolding is a manual, human-filled variant of context-scaffolding rather than a command that writes files.",★,https://raw.githubusercontent.com/aakashg/pm-claude-code-setup/main/CLAUDE.md | https://raw.githubusercontent.com/aakashg/pm-claude-code-setup/main/README.md
aakashg/pm-claude-code-setup,pm-team,Memory Architecture (4-layer) section,"CM-01, CM-25","A code block in CLAUDE.md documents an intended tiered layout: `~/.claude/CLAUDE.md` (personal defaults, all projects) -> `./CLAUDE.md` (project-level, git-shared) -> `.claude/rules/*.md` (modular rules scoped by glob) -> `.claude/skills/*/SKILL.md` (task workflows, loaded on demand). Routing rule: 'Domain knowledge -> skills. Scoped rules -> .claude/rules/. Universal behavior -> this file.' This is a map/index of where knowledge lives, but partly aspirational — `.claude/rules/` ships empty/absent in the repo (404), so the tiering is documented intent more than working tree.",★,https://raw.githubusercontent.com/aakashg/pm-claude-code-setup/main/CLAUDE.md
aakashg/pm-claude-code-setup,pm-team,Context Management section + @-references + Plan Mode rules,"CM-04, CM-05","CLAUDE.md instructs the model to keep the window lean by using `@path/to/file` to reference docs on demand instead of pasting ('never ask me to paste'), and to use Plan Mode (Shift+Tab) before multi-step tasks ('Outline first, execute after approval'). README operationalizes @-refs with worked examples (Read @templates/prd-template.md; Summarize @meeting-notes/standup-03-04.md; Compare @competitor-notes/notion.md against monday.md). This is lazy/just-in-time retrieval via file pointers — a markdown-pointer discipline, not a vector store.",,https://raw.githubusercontent.com/aakashg/pm-claude-code-setup/main/CLAUDE.md | https://raw.githubusercontent.com/aakashg/pm-claude-code-setup/main/README.md
aakashg/pm-claude-code-setup,pm-team,HANDOFF.md session-handoff + ~40/50-exchange cap + --continue/--resume,CM-09,"CLAUDE.md Context Management: 'After ~40 exchanges, offer to write a HANDOFF.md (state, decisions, open questions, next steps) and restart' plus 'Suggest /clear when switching between unrelated tasks.' README raises the cap to ~50 ('quality degrades past this') and gives the round-trip protocol: end a session with 'Write a HANDOFF.md', start the next with 'Read @HANDOFF.md and continue', plus `claude --continue` (last session) and `claude --resume` (pick from history). The handoff doc is a manually-triggered continuity journal across /clear boundaries; the cap is a heuristic, not an enforced hook.",★,https://raw.githubusercontent.com/aakashg/pm-claude-code-setup/main/CLAUDE.md | https://raw.githubusercontent.com/aakashg/pm-claude-code-setup/main/README.md
aakashg/pm-claude-code-setup,pm-team,Self-Improvement Protocol (propose-rule-on-correction),CM-27,"CLAUDE.md section: 'When I correct you, immediately propose a rule for this file. Wait for approval before editing'; recurring issues should be proposed as a `.claude/rules/` file 'instead of bloating this file'; and an explicit pruning gate: 'Every rule in this file must earn its place. If removing it wouldn't cause mistakes, it doesn't belong.' README adds a quarterly-prune cadence. A human-in-the-loop capture loop that folds corrections back into the durable config, with an anti-bloat counterweight.",★,https://raw.githubusercontent.com/aakashg/pm-claude-code-setup/main/CLAUDE.md | https://raw.githubusercontent.com/aakashg/pm-claude-code-setup/main/README.md
aakashg/pm-claude-code-setup,pm-team,"PRD-as-living-document, 6-stage lifecycle","CM-10, CM-21",prd-writer/SKILL.md treats the PRD as the durable artifact that evolves through 6 named stages (Team Kickoff speclet -> Planning Review 1-pager -> XFN Kickoff -> Solution Review full PRD -> Launch Readiness specs -> Impact Review post-launch results link). 'You don't write a PRD once. You write it over time... a living document reflecting the team's current thinking at each stage.' Stage 6 explicitly appends a results link at the top to 'close the build-test-learn loop' — a delta-aware re-edit of the same source-of-truth doc rather than a new doc per stage.,★,https://raw.githubusercontent.com/aakashg/pm-claude-code-setup/main/.claude/skills/prd-writer/SKILL.md
jinjin1/Cursor-for-Product-Managers,pm-team,"pm-strategic-copilot.mdc (.cursor/rules, alwaysApply: true)","CM-02, CM-03, CM-22","Single root rule file with Cursor .mdc frontmatter (description, globs: empty, alwaysApply: true) that is injected into EVERY session. Defines the agent's identity ('strategic product leadership coach, not a generic assistant'), an anti-sycophancy 'Sparring Stance' (take positions, ban hedging words like 'interesting'/'you might consider', demand named personas over categories, flag failure patterns like solution-seeking-problem), output standards (direct tone, tables/frameworks/checklists, no generic templates), and an explicit scope-boundary rule: when a specialized skill like /create-prd or /discovery-researcher activates, defer to its instructions over baseline coaching. Functions as a governance/anti-drift constitution + always-loaded core identity.",★,https://raw.githubusercontent.com/jinjin1/Cursor-for-Product-Managers/main/.cursor/rules/pm-strategic-copilot.mdc
jinjin1/Cursor-for-Product-Managers,pm-team,initiatives/ folder taxonomy + company-level-context/ + meeting-notes/,"CM-08, CM-11, CM-24, CM-25","The repo IS the context store — a fixed on-disk markdown taxonomy is the durable memory. Per-initiative folder (initiatives/[name]/) holds the full discovery→delivery artifact lifecycle as subfolders: user-interviews/{snapshots,synthesis,transcripts}, opportunities/, assumptions/, solutions/, design/, prototype/, prd/, product-analytics/, tasks/. Each stage writes a markdown file the next stage reads (doc-as-baton, e.g. snapshots → synthesis → opportunities → solutions → assumptions; PRD → tasks). company-level-context/{okrs, product-vision-and-strategy, team-structure} holds always-relevant strategy facts that skills pull from (create-prd reads company-level-context/product-vision-and-strategy/). Folders themselves act as the index of 'where knowledge lives' for retrieval — no vector DB.",★,https://github.com/jinjin1/Cursor-for-Product-Managers | https://raw.githubusercontent.com/jinjin1/Cursor-for-Product-Managers/main/README.md
jinjin1/Cursor-for-Product-Managers,pm-team,setup-initiative scaffolding from initiatives/_templates/initiative-template/,"CM-24, CM-11","The setup-initiative skill bootstraps context by copying the entire initiatives/_templates/initiative-template/ tree into initiatives/[name]/, preserving every subfolder, per-folder README.md, and .gitkeep files (so empty dirs survive git). The root README is customized with initiative details; sub-READMEs are preserved as-is. This is context-scaffolding: a command writes N starter context files into a fixed folder so downstream skills always find the expected slots.",,https://raw.githubusercontent.com/jinjin1/Cursor-for-Product-Managers/main/.cursor/skills/setup-initiative/SKILL.md
jinjin1/Cursor-for-Product-Managers,pm-team,create-prd input-source aggregation,"CM-08, CM-10","create-prd explicitly enumerates the prior artifacts it consumes as context before drafting: approved one-pager + selected solution from solutions/, validated assumptions from assumptions/, design brief, user research, and company strategy from company-level-context/. The resulting prd-[feature].md becomes the source-of-truth that generate-tasks executes against. Demonstrates the document-handoff chain where each artifact is a typed input slot read by file path.",,https://raw.githubusercontent.com/jinjin1/Cursor-for-Product-Managers/main/.cursor/skills/create-prd/SKILL.md
msitarzewski/agency-agents,pm-team,ai/memory-bank/ persistent project memory (Senior Project Manager),"CM-10, CM-08, CM-14","The project-manager-senior agent is hardwired to a filesystem memory bank: it READS exact specs from `ai/memory-bank/site-setup.md` (treats the spec as source of truth, quotes it with a 125-char max-quote rule, forbids adding unrequested scope) and WRITES decomposed tasks to `ai/memory-bank/tasks/[project-slug]-tasklist.md` as 30-60min developer tasks with acceptance criteria. The spec file is the durable context baton; the tasklist file is the handoff artifact a developer agent reads next. Memory is plain markdown files on a fixed path convention keyed by project-slug.",★,https://raw.githubusercontent.com/msitarzewski/agency-agents/main/project-management/project-manager-senior.md
msitarzewski/agency-agents,pm-team,MCP memory-server handoff (workflow-with-memory.md + integrations/mcp-memory),"CM-13, CM-20, CM-04, CM-08","Worked example showing agents share context via an MCP memory server exposing remember/recall/rollback/search ops instead of manual copy-paste handoffs. Each deliverable is stored with MULTIPLE TAGS: a project-name tag (`retroboard`), an artifact-type tag (`api-spec`), the producing agent (`backend-architect`), AND the intended RECEIVER agent (`frontend-developer`) so the downstream agent auto-discovers its inputs on `recall` by querying the project name. Rollback replaces manual version tracking when QA fails. This is tag-routed retrieval (receiver-addressed messages) over a memory graph, distinct from a vector RAG.",★,https://raw.githubusercontent.com/msitarzewski/agency-agents/main/examples/workflow-with-memory.md | https://github.com/msitarzewski/agency-agents/tree/main/integrations
msitarzewski/agency-agents,pm-team,Identity & Memory block (per-agent 'You remember and carry forward'),"CM-02, CM-22","Every agent file opens with a `## 🧠 Identity & Memory` section that bakes durable operating principles directly into the prompt as a 'you remember and carry forward' bulleted creed (e.g. PM: 'Every product decision involves trade-offs—make them explicit', 'momentum is a moat'). This is governance/anti-drift encoded inline rather than in a separate constitution file; convert.sh even splits this header out into a dedicated SOUL.md persona file for the OpenClaw target.",,https://raw.githubusercontent.com/msitarzewski/agency-agents/main/product/product-manager.md
msitarzewski/agency-agents,pm-team,divisions.json / tools.json taxonomy registry,CM-25,"Two root JSON files act as the index of the system: divisions.json maps the 16 divisions to their agents (the roster taxonomy), tools.json holds integration metadata for the 12+ target tools. The installer/desktop app and convert.sh read these as the map of what exists and where it installs.",,https://github.com/msitarzewski/agency-agents
nanagajui/agentic_prd,pm-team,"TextFileKnowledgeSource(rules.txt, user_preference.txt)","CM-22, CM-03","crew.py instantiates a crewAI TextFileKnowledgeSource over knowledge/rules.txt + knowledge/user_preference.txt. rules.txt is a 9-point 'how to write for an agentic coder' constitution (start small, design before code, ask humans, TDD, guardrails, keep README/design.md current) that the final PRD task is told to obey; user_preference.txt is a tiny always-loaded persona card (name=Jon Doe, Product Leader, AU, interested in AI agents). These are injected as crew knowledge rather than per-agent prompts, so every agent sees the governing rules + user facts.",★,https://raw.githubusercontent.com/nanagajui/agentic_prd/main/knowledge/rules.txt | https://raw.githubusercontent.com/nanagajui/agentic_prd/main/knowledge/user_preference.txt | https://raw.githubusercontent.com/nanagajui/agentic_prd/main/src/agent_cli/crew.py
nanagajui/agentic_prd,pm-team,tasks.yaml `context:` chaining,"CM-08, CM-20","Each task declares a `context:` list naming the upstream task(s) whose outputs feed it (e.g. design_task context=[features_task, subject_matter_expert_task]; final PRD task context=[purpose,backlog,QA,features,design]). crewAI passes the prior task outputs as in-context input — a doc-as-baton handoff chain where the artifact of step N is the typed input of step N+1, with a fan-in at the final PRD synthesis step.",★,https://raw.githubusercontent.com/nanagajui/agentic_prd/main/src/agent_cli/config/tasks.yaml
nanagajui/agentic_prd,pm-team,output/product_requirements_document.md as deliverable spec,CM-10,"The terminal task sets output_file: output/product_requirements_document.md; the whole pipeline exists to produce one durable PRD artifact explicitly written 'so it will be used by an agentic coder', i.e. the PRD is the source-of-truth context object that downstream coding agents execute against.",,https://raw.githubusercontent.com/nanagajui/agentic_prd/main/src/agent_cli/config/tasks.yaml | https://github.com/nanagajui/agentic_prd/blob/main/output/product_requirements_document.md
slgoodrich/agents,pm-team,.claude/product-context/ (8 core files via /pm-setup),"CM-24, CM-25, CM-10, CM-23","pm-setup command scaffolds a fixed folder of 8 markdown files (product-info, business-metrics, strategic-goals, current-roadmap, tech-stack, customer-segments, team-info, competitive-landscape). Every agent's frontmatter+body instructs 'read .claude/product-context/* first, ask only for gaps.' docs/context-architecture.md formally specifies the files, their owning sections, and three read patterns (direct file read for agents, context-parameter for commands, Phase-0 gather for workflows). strategic-goals.md + current-roadmap.md act as the goal-anchored relevance layer.",★,https://raw.githubusercontent.com/slgoodrich/agents/main/docs/context-architecture.md | https://raw.githubusercontent.com/slgoodrich/agents/main/plugins/ai-pm-copilot/commands/pm-setup.md | https://raw.githubusercontent.com/slgoodrich/agents/main/plugins/ai-pm-copilot/agents/product-manager.md
slgoodrich/agents,pm-team,"Progressive context-building wizard (pm-setup creates essentials now, journey agents create the rest)","CM-24, CM-21","pm-setup deliberately creates only 2 required files up front (product basics + tech stack) and explains that journey-stage agents will write the remaining context files as the user progresses (Stage1 validation -> competitive-landscape.md, Stage2 -> customer-segments.md, Stage5 -> roadmap). Workflows that gather new info write it back to the context files so future runs don't re-ask. --update mode re-prompts each file. Uses AskUserQuestion tool for the interactive elicitation.",★,https://raw.githubusercontent.com/slgoodrich/agents/main/plugins/ai-pm-copilot/commands/pm-setup.md
slgoodrich/agents,pm-team,context-scanner write-to-file handoff (no JSON returned),"CM-06, CM-08, CM-17","context-scanner (Haiku) scans the codebase, presents findings with file-path EVIDENCE + high/medium/low confidence scores, gets user validation, then WRITES validated facts into context files with '_Auto-discovered: [date] / _Last validated: [date] / _Evidence:' provenance metadata. It explicitly 'does NOT return JSON to other agents' — invoking PM agents 'read the updated context files after control returns,' so the scan's raw output never re-enters the caller's window (context firewall via the filesystem rather than via a summary).",★,https://raw.githubusercontent.com/slgoodrich/agents/main/plugins/ai-pm-copilot/agents/context-scanner.md
slgoodrich/agents,pm-team,Structured Phase-0 -> Phase-N CONTEXT payload passing,"CM-20, CM-08","context-architecture.md prescribes a CONTEXT object assembled in Phase 0 (product/metrics/goals/roadmap/team) and then injected into EVERY Task() subagent prompt as a labeled block (**Product**, **Business Metrics**, **Strategic Goals**, **Previous Phase Output**), so each specialist receives both broad product context AND the prior phase's artifact. Team commands implement this literally: each teammate prompt embeds Phase-1 product-context excerpts and, in cross-examination, the other agents' full output reports.",★,https://raw.githubusercontent.com/slgoodrich/agents/main/docs/context-architecture.md | https://raw.githubusercontent.com/slgoodrich/agents/main/plugins/agent-teams/commands/validation-sprint.md
slgoodrich/agents,pm-team,Per-agent memory: blocks (memory: project / memory: local),"CM-09, CM-27","Most agents declare `memory: project` (context-scanner uses `memory: local`) in frontmatter and have an explicit '## Memory' section: 'Before starting work: read your memory for prior routing patterns / spec preferences'; 'After completing: save which specialist was routed to, decisions, journey state'; with a self-consolidation rule 'if memory exceeds 200 lines, consolidate older entries.' This is an end-of-task capture loop persisted per-agent across sessions.",★,https://raw.githubusercontent.com/slgoodrich/agents/main/plugins/ai-pm-copilot/agents/product-manager.md | https://raw.githubusercontent.com/slgoodrich/agents/main/plugins/ai-pm-copilot/agents/requirements-engineer.md | https://raw.githubusercontent.com/slgoodrich/agents/main/plugins/agent-teams/agents/idea-skeptic.md
slgoodrich/agents,pm-team,requirements-engineer reads context files to inform PRD-complexity scoring,"CM-04, CM-25",Before picking a PRD template the agent reads tech-stack.md / product-info.md / current-features.md / strategic-goals.md to inform a 0-10 score on 3 dimensions (e.g. 'microservices in tech-stack.md adds +2 technical'). Context is loaded just-in-time to drive a downstream decision rather than dumped wholesale.,,https://raw.githubusercontent.com/slgoodrich/agents/main/plugins/ai-pm-copilot/agents/requirements-engineer.md
slgoodrich/agents,pm-team,Verdict saved back to product-context (validation-[slug].md),"CM-27, CM-08",After a validation sprint the lead offers to save the final verdict to .claude/product-context/validation-[idea-slug].md 'available to other PM agents for future reference' — closing the loop so an ephemeral multi-agent debate becomes durable shared context.,,https://raw.githubusercontent.com/slgoodrich/agents/main/plugins/agent-teams/commands/validation-sprint.md
